"","Area","Diameter","Height","Length","Major.Axis.Intensity","Major.Axis","Minor.Axis.Intensity","Minor.Axis","Perimeter","Spot.Area.Min","Thickness.Max","Thickness.Min","Width","Aspect.Ratio.Intensity","Aspect.Ratio","Circularity","Compactness","Elongatedness","Lobe.Count","Shape.Ratio","Symmetry.2","Symmetry.3","Symmetry.4","BDI.R3","BDI.R7","Contrast","Modulation","Spot.Count","Std.Dev","Ckit","Sca1","Region","Treatment"
"250",182,15.2265273,15,15,9.84873066,15.44375482,9.258743867,14.9992807,64,182,16,14,15,0.940095144,0.971219815,17.8723056,0.485439362,1,1,0.933333333,4.781296649,3.475472838,1.106907465,5841.999949,6327.000003,22.89875751,0.231441048,1,86.69455328,1779.351852,103.4444444,"R1","NoTPO"
"251",137,13.21068859,13,13,7.206023166,13.5346425,6.721911447,12.93245214,56,137,12,10,13,0.932818462,0.955507479,14.03345673,0.488824323,1,1,0.769230769,3.261478707,5.257118795,1.791713322,6876.999995,173.9999952,25.85922107,0.256009615,1,91.6491845,1339.513393,92.76785714,"R1","NoTPO"
"252",160,14.2766122,15,15,10.00921268,15.00424993,9.243660882,13.58896552,60,160,14,12,13,0.923515283,0.905674431,15.04264478,0.516487143,1.153846154,4,0.8,5.908733101,2.700935821,6.059122348,3733,399,13.6466882,0.132450331,1,51.18247037,3694.142857,400,"R1","NoTPO"
"253",124,12.56828482,12,12,6.783963574,12.71532482,5.567000633,12.45967542,52,124,12,10,12,0.820611811,0.979894386,13.60704554,0.50536995,1,1,0.833333333,9.890107741,6.953154929,2.490106554,3202.000007,302.9999962,28.70460811,0.269367448,1,88.10994043,3277.303571,111.7142857,"R1","NoTPO"
"254",148,13.73080594,14,14,9.774009501,13.95445521,8.309572383,13.54420793,58,148,14,12,13,0.850170279,0.970600982,14.88190212,0.536622304,1.076923077,1,0.857142857,8.277115988,6.028407307,1.550624339,4212.999982,325.9999976,22.75395507,0.161636486,1,59.87114962,2218.173077,187.6923077,"R1","NoTPO"
"255",156,14.09702503,14,14,10.59153714,14.77152028,8.996248868,13.52894306,58,156,14,12,13,0.849380854,0.915880208,12.78010138,0.55161082,1.076923077,4,0.857142857,11.28974251,4.629750513,11.61051423,2900.000003,465.0000067,6.279270676,0.082946251,1,33.02887586,2942.277778,275.7777778,"R1","NoTPO"
"256",178,15.05827322,16,16,9.295645513,15.60960779,8.294387972,14.52474081,64,178,14,14,14,0.892287465,0.930500049,17.00660731,0.491692423,1.142857143,1,0.875,2.536568109,3.364182193,1.12497771,10945.99996,555.999999,24.63648978,0.286687307,1,105.2719643,6213.227679,286.3616071,"R4","NoTPO"
"257",168,14.62917424,16,16,8.558259273,15.99227421,7.648189717,13.35949814,62,168,14,12,13,0.893661839,0.835372003,12.01004725,0.530036821,1.230769231,1,0.75,10.1736127,2.361270785,3.324722406,9856.000008,2322.999951,21.22129686,0.239951279,1,93.1877258,2959.15,297.7,"R1","NoTPO"
"258",155,14.05176961,14,14,8.059819643,14.07169084,7.325636674,14.02693721,60,155,14,12,14,0.908908263,0.996819598,15.91745773,0.552079549,1,1,0.857142857,2.677530851,7.470716434,2.099202158,4757,240,21.65554679,0.221095335,1,79.9025994,1439.375,191.0833333,"R1","NoTPO"
"259",250,17.84576526,19,19,13.38879379,18.85562647,13.04210529,16.89816482,76,250,18,16,17,0.974106069,0.896186867,15.56790646,0.493580813,1.117647059,1,0.842105263,4.491233918,2.132639739,2.637448352,8337.99998,11975.99993,26.78839872,0.232166018,1,90.68196037,8988.882353,998.5808824,"R4","NoTPO"
"260",200,15.96173769,16,16,10.94016793,16.78344441,9.638287016,15.1876395,66,200,16,14,15,0.880999915,0.904917914,15.03395699,0.499213617,1.066666667,1,0.875,9.100133383,0.481334666,1.04062932,11222,2855.000001,23.5975285,0.249376559,1,92.40982848,4075.825893,239.6071429,"R1","NoTPO"
"261",124,12.56828482,13,13,8.177947106,12.7460688,6.380199711,12.41921904,54,124,12,10,12,0.78017131,0.974356818,14.04696043,0.537045373,1.083333333,1,0.769230769,9.916013341,6.340686737,2.189607012,3069.999954,192,20.2808926,0.156061621,1,62.57430339,1116.107143,95.69642857,"R1","NoTPO"
"262",141,13.40215783,13,13,8.739315411,13.65068513,7.708675467,13.17300335,56,141,14,12,13,0.882068572,0.965006754,14.47461025,0.508998108,1,3,0.923076923,3.573435248,10.46641739,2.481578156,3361.999999,525.0000014,19.56719398,0.139841689,1,55.33079619,1611.985577,172.8605769,"R1","NoTPO"
"263",149,13.77711571,14,14,7.056110479,13.97994728,6.566804384,13.56962073,58,149,14,12,13,0.930654984,0.97064892,16.70018884,0.535179004,1.076923077,1,0.857142857,2.910290858,3.177044393,2.227565202,8046,265,32.89570796,0.304997128,1,112.1422882,4222.223214,1318.696429,"R4","NoTPO"
"264",213,16.47232769,17,17,14.3356766,17.52316728,9.680338683,15.69573637,72,213,16,14,15,0.675262072,0.895713435,10.7476821,0.475555988,1.133333333,2,0.823529412,18.93848648,7.485686248,1.816120006,6640.000006,1144.999937,17.34782872,0.13436867,1,48.89896632,6715.636364,792.7272727,"R4","NoTPO"
"265",175,14.93083843,15,15,10.79110547,15.30151522,10.37539869,14.59894067,62,175,14,14,14,0.961476905,0.954084642,15.94351481,0.423395694,1.071428571,1,0.933333333,1.680690685,1.341955002,4.087722902,7664.999996,4265.000001,35.19947368,0.231948882,1,84.28163361,4939.709821,280.1205357,"R1","NoTPO"
"266",127,12.71941192,13,13,7.656360814,13.10511115,6.591126885,12.31441191,54,127,12,10,12,0.860869419,0.93966482,15.13325052,0.552452293,1.083333333,4,0.769230769,6.259107687,3.763918077,5.404357909,3367.00003,406.0000005,16.70884872,0.170340681,1,63.38210387,1810.455357,45.00446429,"R1","NoTPO"
"267",163,14.40983387,14,14,8.653857908,14.56500922,8.237838096,14.24778413,60,163,14,14,14,0.951926665,0.978220055,17.3898254,0.491018133,1,1,1,2.058467291,1.790272492,1.420387557,11443.00003,280.9999976,33.84657242,0.261919505,1,109.7349984,2718.7,145.3,"R1","NoTPO"
"268",161,14.32115713,14,14,9.93832693,14.88672386,9.007178487,13.82283494,58,161,14,12,13,0.906307324,0.928534382,15.07357385,0.472503725,1.076923077,1,0.857142857,8.478586481,5.430425696,1.407218883,9537,3332.000002,31.34407862,0.24952381,1,94.48492976,3106.40625,541.875,"R1","NoTPO"
"269",170,14.71599502,15,15,9.89468744,15.45089736,7.986566708,13.97810494,62,170,14,14,14,0.807157048,0.904679166,15.62231772,0.527372748,1.071428571,1,0.933333333,10.78203611,2.53238302,4.832877316,5351.999931,587,21.20578608,0.208305425,1,78.63443715,3429.388889,1036.601852,"R1","NoTPO"
"270",153,13.96081869,14,14,9.344640556,14.36677714,8.403313644,13.59863269,58,153,14,12,13,0.899265584,0.946533281,14.76147601,0.438134766,1.076923077,1,0.857142857,3.705739492,1.2859779,1.361952244,9456.999996,205.9999981,39.10063254,0.242730721,1,89.0569389,1511.759615,113.8173077,"R1","NoTPO"
"271",279,18.85242724,19,19,13.85595673,19.70239376,12.71573323,18.08552583,78,279,18,16,18,0.917708786,0.917935458,16.18972477,0.463304197,1.055555556,1,0.842105263,3.33648509,5.23432291,1.736944952,10923.00002,15017.00004,27.50724102,0.274245344,1,102.0577546,8699.761364,1154.609848,"R4","NoTPO"
"272",152,13.91512031,14,14,10.96988179,14.94352201,9.735439084,12.97293743,60,152,14,12,13,0.887469826,0.868131182,12.01474745,0.469485382,1.076923077,3,0.857142857,11.76980539,9.697035124,5.151994364,3575.000071,774.9999928,10.20359531,0.107482993,1,38.20386523,4749.377358,247.8928571,"R1","NoTPO"
"273",147,13.68433946,14,14,7.302417114,14.15527856,6.599186281,13.21068709,58,147,14,12,13,0.903698896,0.933269312,15.45086404,0.454931642,1.076923077,1,0.857142857,4.85675887,2.186355908,2.713969874,9236.999991,519.0000088,41.94129874,0.368421053,1,120.4375432,3177.711538,257.5961538,"R1","NoTPO"
"274",220,16.74081172,18,18,12.44232367,18.75146552,9.148163475,15.16490278,74,220,16,16,16,0.735245579,0.808731603,8.40920518,0.48728823,1.125,4,0.888888889,17.45783976,3.83002544,9.250510254,8211.000082,805.0000014,25.77597046,0.242506812,1,81.5628901,6798,266.2142857,"R4","NoTPO"
"275",148,13.73080594,14,14,8.673175285,14.03262173,7.615928578,13.43368549,58,148,14,12,13,0.87810154,0.957318294,15.82351188,0.496021594,1.076923077,1,0.857142857,4.291198928,7.284029719,2.170304361,4958,412.9999988,32.46703073,0.21974307,1,81.00525593,2069.785714,113.0357143,"R1","NoTPO"
"276",119,12.31228479,12,12,7.704596455,12.61982259,6.994385807,12.10527534,52,119,12,10,12,0.907819877,0.959227062,11.26154502,0.537560075,1,4,0.833333333,2.859963147,6.495635643,8.032461607,2280.000022,224.0000043,12.83666692,0.14010989,1,47.45430904,2852.342593,159.537037,"R1","NoTPO"
"277",197,15.84157233,16,16,11.19634641,16.33190394,10.08707763,15.3730269,66,197,16,14,15,0.900925826,0.941288104,16.62401257,0.446239211,1.066666667,1,0.875,3.06144819,0.92656571,1.905594338,7424.000005,7936.000019,38.61017688,0.288718929,1,104.2537619,3793.517857,321.34375,"R1","NoTPO"
"278",189,15.51658246,15,15,9.187566121,15.78001936,8.35412163,15.28534444,64,189,16,14,15,0.909285606,0.968651819,16.97671096,0.487697735,1,1,0.933333333,3.226169069,0.958406866,0.952748018,11381.99999,2114.999999,24.92966909,0.283201941,1,107.4668488,3034.580357,907.2410714,"R1","NoTPO"
"279",171,14.7592139,14,14,10.51434228,14.84422033,9.507603598,14.67043424,60,171,14,14,14,0.904250912,0.988292677,19.97278258,0.546939004,1,1,1,2.402469349,5.203031164,1.955862658,5996.000191,527,27.281994,0.187130663,1,71.5643021,2707.291667,223.125,"R1","NoTPO"
"280",146,13.63771466,13,13,9.78214017,13.72791391,9.350189517,13.52825556,56,146,14,12,13,0.95584293,0.985456032,18.51211101,0.434905007,1,4,0.923076923,0.447448789,4.51821367,5.316481445,5318.000011,2825.999942,24.64073265,0.179883946,1,69.13813067,2954.814815,180.5185185,"R1","NoTPO"
"281",134,13.06524538,13,13,9.382773934,13.26660312,7.457283042,12.87401137,56,134,14,12,13,0.794784474,0.970407515,13.68308685,0.520263377,1,1,0.923076923,10.56212001,4.513317032,1.049098108,2754.000043,378.0000072,12.21095403,0.113484646,1,43.11425771,2226.981481,156.9444444,"R1","NoTPO"
"282",131,12.91816476,13,13,7.13744814,13.42969483,6.700115996,12.41100859,54,131,12,12,12,0.9387271,0.924146732,14.54332748,0.486238343,1.083333333,1,0.923076923,1.564090172,2.526034069,1.936164275,6489.999999,385.0000007,25.57624568,0.242909988,1,89.79303554,1717,495.25,"R1","NoTPO"
"283",161,14.32115713,14,17,10.18488266,20.12413715,7.875311734,13.85524011,86,2,14,2,14,0.773235391,0.688488654,2.45105695,0.498646414,1,3,0.117647059,12.76053994,8.107414414,1.660776534,3275.000015,700.0000057,12.98083292,0.137414966,3,47.24293749,6085.9625,219.0625,"R4","NoTPO"
"284",222,16.81673416,17,17,12.1604792,17.45595655,11.08156554,16.20721203,70,222,16,14,16,0.911277044,0.928463128,16.62980459,0.529461806,1.0625,3,0.823529412,2.275481477,7.515142502,1.817880716,9084,1402,30.54162405,0.237583893,1,87.34684766,5142.578125,400.5390625,"R4","NoTPO"
"285",139,13.30676759,13,13,7.98530315,13.87774438,6.938281422,12.75834333,56,139,14,12,13,0.868881405,0.919338401,13.32018444,0.482457915,1,1,0.923076923,6.091460133,6.855589002,2.166596722,4384.000001,286.0000033,37.86814084,0.237057221,1,84.0548182,1923.955,220.695,"R1","NoTPO"
"286",188,15.47547886,17,17,10.60502008,16.74208209,9.801721617,14.33964004,66,188,14,14,14,0.924252999,0.856502791,12.23362517,0.52659063,1.214285714,4,0.823529412,10.41116776,10.170766,8.839380537,5547.000031,622.9999983,21.27034042,0.157401206,1,60.15583049,2735.925926,271.5740741,"R1","NoTPO"
"287",243,17.59415074,17,17,12.62919727,17.85179657,11.31296234,17.36152713,72,243,18,16,17,0.895778417,0.972536689,19.0786484,0.566073991,1,1,0.941176471,3.498586063,4.753883973,0.83545271,8965.999865,719.000001,22.1023558,0.206056616,1,87.19470353,9321.647321,1166.339286,"R4","NoTPO"
"288",178,15.05827322,16,16,12.38724963,16.69421643,11.25210379,13.58513001,62,178,14,12,13,0.908361753,0.813762662,11.07364325,0.444033635,1.230769231,4,0.75,10.03788283,5.112752457,6.214516045,4911.000001,1395.999992,12.08008484,0.102068045,1,39.05867029,4495.4375,195.7395833,"R1","NoTPO"
"289",145,13.59092991,13,13,10.13639169,13.95244162,8.10569911,13.27325556,56,145,14,12,13,0.79966317,0.951321347,14.17075727,0.491948386,1,3,0.923076923,10.33367033,10.82915288,2.415517079,3122.999959,331.9999974,15.93427378,0.131016043,1,45.17199579,3007.875,45.75925926,"R1","NoTPO"
"290",137,13.21068859,13,13,9.87731253,13.76671877,8.261270373,12.80132022,54,137,12,10,12,0.836388476,0.929874463,11.98708311,0.554202549,1.083333333,3,0.769230769,8.220389356,13.78679424,4.174852442,4107.999998,463.9999943,11.05068992,0.112492231,1,37.09460038,2172.48,4834.77,"R2","NoTPO"
"291",194,15.72048848,16,16,14.32887903,15.99071968,10.56528309,15.48227564,66,194,16,14,15,0.737341914,0.968203805,16.86242653,0.383989509,1.066666667,4,0.875,13.72144857,2.873361586,6.228459715,8442.000027,948.0000224,25.01863682,0.168539326,1,60.2841643,17279.66518,597.4508929,"R4","NoTPO"
"292",175,14.93083843,15,15,8.783006681,15.33537011,8.259121146,14.52846239,62,175,14,12,14,0.94035237,0.947382573,17.46998542,0.531715909,1.071428571,1,0.8,2.465386158,2.083421428,1.658063269,12418.99998,1053.999996,27.97480326,0.273816657,1,115.7376775,3241.721154,800.9326923,"R1","NoTPO"
"293",199,15.92178334,16,16,11.40336043,16.34104286,10.12952002,15.49573862,66,199,16,14,15,0.888292542,0.948271096,19.10312518,0.528813242,1.066666667,1,0.875,4.896025018,2.198680233,1.74606345,5722,753,14.8400601,0.134957209,1,53.02085848,2374.988281,340.8359375,"R1","NoTPO"
"294",151,13.86927135,14,14,8.122477287,14.05750899,7.336508702,13.68222377,58,151,14,12,13,0.903235361,0.973303576,17.11385505,0.501928997,1.076923077,1,0.857142857,4.033261232,0.36390146,0.908862389,8114.999979,393.0000005,25.11340366,0.237515225,1,90.54646024,1565.303571,173.1071429,"R1","NoTPO"
"295",137,13.21068859,13,13,10.20248826,13.23643337,8.894777247,13.19468144,56,137,14,12,13,0.871824306,0.996845681,14.34201864,0.41741165,1,3,0.923076923,6.192183839,8.172757377,2.945867426,5955,293,24.63941357,0.160655738,1,54.53201869,1946.049107,64.625,"R1","NoTPO"
"296",142,13.44959924,13,13,7.789004795,13.74047914,7.424487969,13.159508,56,142,14,12,13,0.953201104,0.957718276,15.70699571,0.573218635,1,1,0.923076923,0.8247822,4.019628779,2.195889954,3970,347,19.82202925,0.190890824,1,74.67053736,2164.518519,127.1018519,"R1","NoTPO"
"297",170,14.71599502,15,15,9.382060947,14.98912956,7.802540512,14.44605435,62,170,14,14,14,0.83164462,0.96376873,16.94886589,0.512326453,1.071428571,1,0.933333333,7.219913113,4.323331327,1.279820434,5964.999985,1132.999992,28.67031726,0.249495629,1,93.46530267,1137.532258,98.78225806,"R1","NoTPO"
"298",149,13.77711571,14,14,10.22858157,14.31913892,7.807490929,13.256726,58,149,14,12,13,0.763301429,0.925804692,14.48181863,0.476316801,1.076923077,1,0.857142857,14.25425286,7.349448006,3.695871837,3686.999978,653.0000076,18.03445965,0.137333333,1,51.44783027,2154.057692,85.04807692,"R1","NoTPO"
"299",236,17.33888528,19,19,12.2532986,18.59309213,11.42901846,16.17078484,74,236,16,16,16,0.93272994,0.86972004,14.38299951,0.505613422,1.1875,1,0.842105263,5.585095904,2.46074327,1.945302232,7452.000002,12083,24.45415893,0.269107258,1,101.436436,4071.977679,465.1964286,"R1","NoTPO"
"300",193,15.67991941,16,16,9.702528868,15.91739167,8.353609363,15.45742038,66,193,16,12,15,0.860972379,0.971102596,16.91197112,0.494475227,1.066666667,1,0.75,6.619860374,4.336465273,2.595355811,6965.000009,382.9999948,31.01469491,0.289865344,1,100.3708153,5744.25,204.9907407,"R1","NoTPO"
"301",138,13.25881512,13,13,8.241731089,13.39617393,7.366479185,13.13874195,56,138,14,12,13,0.893802419,0.980783172,13.9778425,0.488939483,1,1,0.923076923,4.02312301,4.466678395,4.065610858,3491.999958,293.0000014,16.74929251,0.155436958,1,56.82859661,1611.392857,122.9553571,"R1","NoTPO"
"302",153,13.96081869,14,14,11.5309954,14.54433574,10.04270816,13.4016224,58,153,14,12,13,0.87093159,0.921432415,14.64740257,0.430206894,1.076923077,1,0.857142857,9.456198197,4.360031654,4.246245627,3381.999966,458.9999919,9.56034094,0.104722793,1,34.74009613,4130.410714,211.4464286,"R1","NoTPO"
"303",149,13.77711571,14,14,9.676629928,14.11509126,8.156694886,13.45986495,58,149,14,12,13,0.842927233,0.953579733,14.57197138,0.560799834,1.076923077,3,0.857142857,5.157513577,12.5734234,2.278914007,4214.999993,818.9999998,17.6067843,0.149564051,1,53.96516634,1326.293103,204.3577586,"R1","NoTPO"
"304",166,14.5418351,14,14,9.380218539,14.84673345,8.164556001,14.23328014,60,166,14,14,14,0.87040147,0.958680924,17.4122842,0.521588477,1,1,1,4.840704618,4.733615052,1.296876125,5521.999948,416.0000052,20.51468875,0.206734007,1,78.73104682,1185.435185,308.25,"R1","NoTPO"
"305",197,15.84157233,15,15,11.48999796,16.0273693,9.329017208,15.68905818,64,197,16,14,15,0.811925054,0.978891662,18.76588622,0.511192003,1,1,0.933333333,7.440380967,2.458059163,2.764365919,7601,762,35.89867295,0.210312076,1,78.26905183,2522.973214,263.6339286,"R1","NoTPO"
"306",244,17.63031552,18,18,13.13567701,17.95334885,11.24713355,17.33260713,74,244,18,16,17,0.856227931,0.965424739,17.81920024,0.439865015,1.058823529,1,0.888888889,8.485760848,3.059232148,4.249741467,11358.99996,10760.99998,41.71153639,0.307545973,1,107.6864523,9567.263393,1337.669643,"R4","NoTPO"
"307",126,12.66923653,12,12,10.41078575,13.07868534,8.168429575,12.29754743,52,126,12,12,12,0.784612206,0.940273974,13.96273749,0.484505694,1,1,1,13.98121997,7.207277248,4.745013373,2761,581,14.47000717,0.120879121,1,41.85105159,3352.125,177.3125,"R1","NoTPO"
"308",202,16.04134785,16,16,12.66909081,17.56055579,10.37574437,14.7015061,68,202,16,14,16,0.818980977,0.837189112,10.50427632,0.556035937,1,3,0.875,14.12330059,12.05087842,4.284143291,6419.999995,469.9999998,10.45802955,0.142857143,1,46.81981932,5034.90625,5166.578125,"R3","NoTPO"
"309",222,16.81673416,17,17,12.97405865,17.24661153,11.42311398,16.41509835,70,222,16,16,16,0.880458019,0.951786867,17.32295887,0.455075522,1.0625,1,0.941176471,4.496976524,2.055070336,1.998100216,8643,8867,37.88129011,0.286831812,1,102.9420166,12946,438,"R4","NoTPO"
"310",155,14.05176961,14,14,8.408807137,14.58895214,7.785515445,13.50999549,58,155,14,12,13,0.925876324,0.926042896,16.87243038,0.481877279,1.076923077,1,0.857142857,1.947166969,1.343429555,2.162507999,8045,437.9999979,23.3433436,0.229334991,1,84.50328245,2165.3,195.305,"R1","NoTPO"
"311",141,13.40215783,13,13,7.890263783,13.5766782,6.62106986,13.1978384,56,141,14,12,13,0.839144298,0.972096282,17.27857735,0.549659582,1,1,0.923076923,7.309942065,4.857244306,0.872015405,4781.000023,109,26.16159229,0.247592847,1,85.47357725,2297.55,48.845,"R1","NoTPO"
"312",143,13.4968739,13,13,9.989154447,13.88010894,8.100829727,13.1843468,56,143,14,12,13,0.810962506,0.949873438,13.60768065,0.528042477,1,1,0.923076923,9.109617577,7.258170309,3.495761462,4299.999887,387.0000024,24.72762287,0.173509934,1,63.83843886,2187.666667,11.70833333,"R1","NoTPO"
"313",142,13.44959924,13,13,8.471652955,13.89082291,7.692930538,13.04296868,56,142,14,12,13,0.908079047,0.938962995,14.23627987,0.582272083,1,1,0.923076923,5.712795855,6.092661796,1.020891231,3120.000015,475.9999723,17.13610224,0.156691325,1,61.23097537,2514.09,55.4,"R1","NoTPO"
"314",146,13.63771466,14,14,7.766315113,14.01997461,6.845642857,13.26540587,58,146,14,12,13,0.881453142,0.946179022,14.74058189,0.539472853,1.076923077,4,0.857142857,5.736367744,6.49365996,5.478279752,4209.999985,442.9999962,22.97387446,0.198364008,1,77.45200058,2147.1125,81.525,"R1","NoTPO"
"315",205,16.16002775,16,16,11.7044068,16.4556095,10.18659731,15.86614802,68,205,16,16,16,0.870321537,0.96417869,18.25745881,0.536499216,1,1,1,6.945988757,3.777056224,1.830361242,8037.000137,531.0000229,24.06865468,0.20182887,1,76.40599875,3969.678571,3963.066964,"R3","NoTPO"
"316",139,13.30676759,13,13,8.108006028,13.42402696,6.787473809,13.16715179,56,139,14,12,13,0.837132309,0.980864522,16.4954386,0.490298395,1,1,0.923076923,8.703049688,1.686885527,3.829487088,6569.999992,177.0000005,24.47643163,0.21631644,1,81.02670069,1375.730769,179.9038462,"R1","NoTPO"
"317",129,12.81917354,13,13,9.133647948,13.39605345,7.000924281,12.24976403,54,129,12,10,12,0.766498153,0.914430811,13.86703633,0.472080268,1.083333333,1,0.769230769,7.626772927,6.859174227,3.190407602,3652.999976,588.9999745,29.15973088,0.172831204,1,63.58800428,1093.347222,70.58333333,"R1","NoTPO"
"318",242,17.55791146,18,18,13.58936337,18.47185898,11.18395709,16.69532486,74,242,18,16,17,0.822993454,0.903824833,15.40314283,0.48808838,1.058823529,1,0.888888889,9.321052561,3.110090323,3.319467711,8772.000173,1030.999995,26.83344219,0.207723036,1,79.25413921,5634.089286,425.9553571,"R4","NoTPO"
"319",170,14.71599502,15,15,8.804852635,15.68259857,8.36504768,13.83549088,62,170,14,14,14,0.950049709,0.882219284,12.5658281,0.634105706,1.071428571,1,0.933333333,5.463387831,4.727796222,1.352443761,3866.000002,366.999997,7.098483148,0.102175346,1,38.15473187,4297.435484,2669.66129,"R2","NoTPO"
"320",162,14.36556392,14,14,8.58976619,14.59708478,7.671578799,14.14980537,60,162,14,14,14,0.893106824,0.969358306,16.17113959,0.475661132,1,1,1,4.41696757,2.253310092,1.300228116,9601.00003,2127.00006,27.01122766,0.259393939,1,94.29383214,1273.8625,174.8,"R1","NoTPO"
"321",172,14.80230659,15,15,12.3255385,15.43194606,10.31583391,14.20368653,64,172,16,12,14,0.836947928,0.920407995,14.00923882,0.414919856,1.071428571,1,0.8,10.08275087,5.390247719,3.419877813,5587.000031,793.0000014,16.00947712,0.116465863,1,43.86733705,5558.303571,421.5714286,"R4","NoTPO"
"322",145,13.59092991,14,14,7.425853339,14.61651448,7.028517121,12.63076012,56,145,12,12,12,0.946492854,0.864143099,13.11535393,0.422575994,1.166666667,1,0.857142857,7.496374416,1.832579484,2.010067538,10188,457,89.60003413,0.477683957,1,158.3228358,2887.375,245.4230769,"R1","NoTPO"
"323",147,13.68433946,14,14,9.648494003,14.2486237,8.26513123,13.11334202,58,147,14,12,13,0.856623969,0.920323415,15.03975522,0.475427112,1.076923077,1,0.857142857,8.21865404,2.768929247,4.842135964,5924.99998,921.0000029,17.39947134,0.161699429,1,55.53735414,1772.202586,1494.913793,"R2","NoTPO"
"324",151,13.86927135,14,14,10.84620814,14.84700911,7.235838737,12.97359558,58,151,14,12,13,0.667130728,0.873818793,11.76875575,0.488646338,1.076923077,2,0.857142857,21.56380806,6.52099063,3.132086929,3426,854.0000024,18.02094024,0.16462585,1,54.06088081,3477.5,452,"R1","NoTPO"
"325",222,16.81673416,16,16,12.31613568,17.73641488,11.30429309,16.03326916,70,222,16,14,16,0.91784415,0.903974635,13.81282547,0.496936628,1,1,0.875,2.397060159,5.834800646,3.92708112,8994.99999,643.0000029,27.06139299,0.204,1,72.37314326,6089.416667,624.8888889,"R4","NoTPO"
"326",133,13.01640317,13,13,7.140322474,13.38566578,6.512082718,12.69734686,54,133,12,12,12,0.912015212,0.948577909,14.07718953,0.49844983,1.083333333,1,0.923076923,3.639406105,1.91159394,0.661739146,7347.999999,336.999999,33.35170308,0.263094521,1,95.09526957,5226.966346,1283.528846,"R4","NoTPO"
"327",176,14.9734372,15,15,9.507447872,15.64638709,8.890856335,14.34965778,62,176,14,12,14,0.935146472,0.917122764,14.73339256,0.501745042,1.071428571,1,0.8,5.236338912,2.173330837,1.808991954,7922.999953,3890.99999,21.34808112,0.24300808,1,92.44759516,2082.799107,166.5223214,"R1","NoTPO"
"328",155,14.05176961,14,14,8.341602034,14.54337461,7.674524492,13.56533253,58,155,14,12,13,0.920030045,0.932749991,16.53920476,0.461705308,1.076923077,1,0.857142857,2.756418928,1.257333171,1.910767754,9687,1609,32.23639522,0.284172662,1,104.515853,1612.625,50.5625,"R1","NoTPO"
"329",225,16.92997944,17,17,13.11350249,17.22155291,12.46746464,16.66179371,70,225,16,16,16,0.950734912,0.96749659,19.06066914,0.437963747,1.0625,1,0.941176471,2.585989057,3.74252413,2.230432008,7447.999996,10513,34.84102572,0.252903226,1,89.74030175,6784.995536,610.6116071,"R4","NoTPO"
"330",201,16.00159228,16,16,11.6854589,16.32122006,10.6592543,15.68295869,68,201,16,16,16,0.912181061,0.960893771,18.31816244,0.445730345,1,1,1,1.645331984,1.742146041,2.009034507,7444.999993,8722.999984,39.59487752,0.267696268,1,96.96185868,3708.40625,216.71875,"R1","NoTPO"
"331",192,15.6392451,15,15,12.16241947,15.90474309,9.793903059,15.38992889,64,192,16,14,15,0.805259438,0.967631405,18.25805663,0.511468691,1,1,0.933333333,11.55631607,4.769595157,4.695211506,6331.999818,363.0000217,18.98873324,0.167002012,1,61.25663229,4091.571429,594.8571429,"R1","NoTPO"
"332",179,15.1005125,15,15,10.97932553,15.65792444,9.724965704,14.56631131,64,179,16,14,15,0.885752561,0.930283663,15.36662626,0.48624402,1,1,0.933333333,6.744239256,1.935115749,0.854374728,7418.000009,5328.999993,32.18821675,0.233463035,1,87.84737517,5724.076923,348.4807692,"R4","NoTPO"
"333",189,15.51658246,16,16,9.052311499,15.89730466,8.170438568,15.13914396,66,189,16,14,15,0.90258036,0.952308853,17.49701758,0.482183586,1.066666667,1,0.875,3.622552801,0.636449831,1.600946837,11369.0001,1900.999969,28.02074075,0.300598802,1,112.1740248,3224.504464,164.0580357,"R1","NoTPO"
"334",175,14.93083843,15,15,9.349646636,15.27249703,8.567914666,14.58981507,62,175,14,12,14,0.916389143,0.955299912,18.02988612,0.467773777,1.071428571,1,0.8,3.644496684,0.874793785,0.577032669,12075.00004,545.0000019,37.51367247,0.301219512,1,108.524067,3368.9375,145.96875,"R1","NoTPO"
"335",172,14.80230659,15,15,11.66905694,16.71741131,9.441172986,13.41645959,62,172,14,10,14,0.809077634,0.802544086,7.479143815,0.482180863,1.071428571,4,0.666666667,14.5073537,12.91744653,14.77516668,6032.999974,928.0000048,22.42646655,0.148854962,1,51.17390075,6917.350806,2553.471774,"R4","NoTPO"
"336",145,13.59092991,13,13,9.33114644,13.80745957,8.335669124,13.37840935,56,145,14,12,13,0.893316719,0.968926201,16.36004155,0.448806379,1,1,0.923076923,3.198854524,3.46325908,1.212085512,8193,979,32.77578647,0.227301996,1,85.27962093,2091.6875,38.1875,"R1","NoTPO"
"337",204,16.12056486,16,16,13.61479621,16.82766326,12.80569539,15.4693851,68,204,16,16,16,0.940571948,0.91928302,15.05496621,0.389164972,1,4,1,5.574785072,4.95261874,6.119410236,6372.999985,4759.000013,26.18183346,0.161159811,1,58.56599076,8134.491071,469.9553571,"R4","NoTPO"
