"","Area","Diameter","Height","Length","Major.Axis.Intensity","Major.Axis","Minor.Axis.Intensity","Minor.Axis","Perimeter","Spot.Area.Min","Thickness.Max","Thickness.Min","Width","Aspect.Ratio.Intensity","Aspect.Ratio","Circularity","Compactness","Elongatedness","Lobe.Count","Shape.Ratio","Symmetry.2","Symmetry.3","Symmetry.4","BDI.R3","BDI.R7","Contrast","Modulation","Spot.Count","Std.Dev","Ckit","Sca1","Region","Treatment"
"3726",178,15.05827322,15,15,12.04722836,15.68290033,10.44756422,14.46045771,64,178,16,14,15,0.867217247,0.922052516,14.67226942,0.421916325,1,1,0.933333333,9.052285146,3.776890866,4.787552662,4951,1515.000092,18.63105026,0.15218902,1,49.94547715,9166.013393,404.875,"R4","NoTPO"
"3727",188,15.47547886,16,16,10.43618193,16.31532616,8.708723441,14.72139918,66,188,16,14,15,0.834474092,0.902304927,13.54739735,0.515221221,1.066666667,1,0.875,9.737154089,6.455500958,4.934641386,5481.999988,584.0000017,20.46797165,0.167546174,1,55.41594105,8441.25,3963.607143,"R4+TPO","TPO"
"3728",206,16.1993945,16,16,10.88630671,16.3743293,10.12293747,16.02618608,68,206,16,14,16,0.929878033,0.978738475,18.06210106,0.545330277,1,1,0.875,3.229433087,2.678483865,1.121657816,7610,743,26.07478058,0.204787234,1,81.51562651,1917.914063,306.0625,"R1","NoTPO"
"3729",128,12.76939015,13,13,8.345679774,13.23972762,7.780190001,12.32837822,54,128,12,12,12,0.932241616,0.931165548,13.39641787,0.440800962,1.083333333,1,0.923076923,3.133180173,3.533398307,3.720989412,5356.999998,270.0000019,25.89745271,0.183937824,1,66.39878451,1613.444444,-5.166666667,"R1","NoTPO"
"3730",133,13.01640317,13,13,7.435030159,13.60098385,6.835657255,12.45038584,54,133,12,12,12,0.919385276,0.915403325,14.21608912,0.469997658,1.083333333,1,0.923076923,3.948180187,1.07910011,0.971505819,6790.00001,247,29.37264265,0.244471744,1,86.94736322,1920.040179,96.33928571,"R1","NoTPO"
"3731",154,14.00636798,14,14,8.128860585,14.47759254,7.438896446,13.52654315,58,154,14,12,13,0.915121667,0.934308872,17.09427591,0.499339176,1.076923077,1,0.857142857,5.06967675,2.114845992,0.710786167,9303,1961,25.26851221,0.259439708,1,99.20644998,1988.40625,390.81875,"R1","NoTPO"
"3732",122,12.46651566,12,12,8.326106745,13.03137452,8.018743526,11.91188623,52,122,12,10,12,0.963084401,0.914092847,13.42158434,0.557311073,1,1,0.833333333,2.419373011,7.416641478,2.925586032,3318.000011,188.9999986,12.60118133,0.102613129,1,40.01359031,1137.807692,157.5673077,"R1","NoTPO"
"3733",167,14.58557004,15,15,11.30631657,15.02548643,9.566003639,14.13946956,62,167,14,14,14,0.846076048,0.9410324,16.32949109,0.438718176,1.071428571,4,0.933333333,8.308542662,2.864840197,5.210404971,6605.000008,1813.999992,27.98887309,0.185185185,1,67.07029337,3308.328125,130.6953125,"R1","NoTPO"
"3734",165,14.49796823,14,14,10.62251197,14.92224395,9.862090414,14.08844377,60,165,14,14,14,0.928414149,0.944123673,16.1969544,0.440337144,1,4,1,2.860504308,3.112175467,5.569356946,6849.000014,531.0000048,17.93439304,0.144161774,1,52.86788635,2687.826923,242.7740385,"R1","NoTPO"
"3735",171,14.7592139,14,14,10.59262398,15.20858041,9.021069325,14.34837701,60,171,14,12,14,0.851636888,0.943439599,16.36016257,0.464644498,1,1,0.857142857,6.654204502,2.771304528,2.766050309,10172.00006,2205.999984,40.93261025,0.251752709,1,93.72995175,2953.8125,379.0432692,"R1","NoTPO"
"3736",150,13.82327033,14,14,7.719876628,14.35267172,7.414062686,13.31811519,58,150,14,12,13,0.960386162,0.927918888,14.56215324,0.475285348,1.076923077,1,0.857142857,2.416734357,1.355664476,2.639965242,8849.999993,362.9999976,28.32139694,0.272286234,1,98.22200002,2876.638889,329.1944444,"R1","NoTPO"
"3737",196,15.80131414,16,16,14.24917955,16.24620956,12.32289336,15.37455018,66,196,16,14,15,0.864814238,0.946346908,17.64045368,0.41542092,1.066666667,1,0.875,3.350664362,3.106386435,1.155184332,7656.000003,698.000001,12.10476929,0.119807345,1,47.49606918,6534.822581,17802.51613,"R3","NoTPO"
"3738",172,14.80230659,15,15,9.968804852,15.25007419,9.473525421,14.35278966,62,172,14,14,14,0.95031707,0.941161956,16.74327288,0.483036784,1.071428571,1,0.933333333,5.260107952,1.334694015,3.697260109,9393.999969,630,27.87762529,0.211586902,1,78.3744755,2204.37037,205.962963,"R1","NoTPO"
"3739",180,15.14263395,18,18,11.64084592,18.57319838,7.231165882,12.82943205,68,180,12,8,14,0.621189038,0.690749745,5.155511745,0.458710318,1.285714286,4,0.444444444,29.32435821,23.36243343,20.7449423,5766.999981,1021.999996,24.11641425,0.202163624,1,74.64059482,11556.2963,112,"R4","NoTPO"
"3740",167,14.58557004,14,14,10.941099,14.66314487,10.33518118,14.49004671,60,167,14,14,14,0.944620022,0.988195018,19.49961886,0.455162034,1,4,1,3.122417732,2.802231144,5.241999927,7006,2557.000002,20.95107051,0.167958656,1,61.01695274,4172.196429,1853.580357,"R2","NoTPO"
"3741",179,15.1005125,15,15,10.7194726,15.69509503,9.492399267,14.5229521,62,179,14,12,14,0.885528572,0.925317883,16.72389133,0.462502139,1.071428571,1,0.8,4.399769169,1.735066011,1.433277948,8043.999998,6154,40.60066398,0.268106734,1,104.1959787,3290.259259,119.2592593,"R1","NoTPO"
"3742",296,19.41829199,20,20,16.10178317,20.72675094,15.72075128,18.22595393,80,296,18,16,18,0.976336044,0.879344475,14.50895746,0.420574183,1.111111111,1,0.8,3.684441871,4.37564013,3.378319219,9688.999994,11205,27.56076109,0.197342193,1,68.98708606,10830.80357,1308.928571,"R4","NoTPO"
"3743",138,13.25881512,13,13,8.669588196,13.35850236,6.579610474,13.18115364,56,138,14,12,13,0.758929989,0.986723908,14.44055432,0.50200667,1,1,0.923076923,12.47357634,6.198824593,3.027656463,4092.999962,515.0000024,27.23543,0.197882197,1,74.73337189,1273.410714,110.6696429,"R1","NoTPO"
"3744",154,14.00636798,15,15,8.768167514,15.33605422,6.383177231,12.82082934,60,154,14,12,13,0.727994444,0.835992697,10.269445,0.601058899,1.153846154,2,0.8,21.15050998,6.121349454,3.541223023,6151.000002,348.9999943,8.898350224,0.137111517,1,55.12073908,3198.777778,3272.564815,"R2","NoTPO"
"3745",209,16.3169249,21,21,11.45076722,18.89750362,10.21421302,15.50919545,82,9,16,4,15,0.892011236,0.820700753,4.733493773,0.509961809,1.4,1,0.19047619,3.911773647,5.083560163,2.581702575,7244.000198,801.0000091,23.64341217,0.190981432,2,73.94897842,2504.0625,487.2321429,"R1","NoTPO"
"3746",148,13.73080594,13,13,10.20786511,14.00236635,9.143935983,13.48484216,56,148,14,10,13,0.895773591,0.963040233,16.06592135,0.444496299,1,1,0.769230769,4.1361936,2.531075485,2.13435722,5527.00002,1870.999993,21.9297077,0.164392463,1,56.83498269,5852.660714,850.0669643,"R4","NoTPO"
"3747",132,12.967377,13,13,7.302464703,13.42965786,6.691527902,12.51187247,54,132,12,12,12,0.916338274,0.931659809,14.83687827,0.4849841,1.083333333,1,0.923076923,0.723446656,0.578163031,0.919235136,7170.999969,193.0000029,33.15625537,0.255813953,1,94.70771666,1714.24,141.45,"R1","NoTPO"
"3748",153,13.96081869,14,14,9.199018629,14.34229381,7.642296086,13.5890387,58,153,14,12,13,0.830772976,0.94748015,16.43107785,0.558794978,1.076923077,1,0.857142857,6.947379408,2.652107309,2.112144529,4749.000079,471.000003,22.80120907,0.189368771,1,72.05776147,1790.64375,153.5625,"R1","NoTPO"
"3749",280,18.88618273,19,19,14.78637076,19.31798309,12.27605186,18.47992344,78,280,18,18,18,0.830227516,0.956617642,20.15527105,0.556989299,1.055555556,1,0.947368421,8.62023111,2.533189649,4.303637893,10945.00014,604,20.53749891,0.169333333,1,66.69325064,11755,1047,"R4","NoTPO"
"3750",120,12.36390885,12,12,7.345976102,12.43890554,6.634064712,12.31540436,52,120,12,10,12,0.903088251,0.990071378,13.34735609,0.451440403,1,1,0.833333333,3.784297565,1.799159906,4.388583298,6079.999985,226.000005,30.98822937,0.226286423,1,85.29683424,1813.962963,79.38888889,"R1","NoTPO"
"3751",218,16.66454339,16,16,12.430665,16.93182943,12.12877373,16.42914499,68,218,16,16,16,0.975713989,0.970311275,18.66965692,0.464773154,1,1,1,3.488374595,2.887378701,1.967987808,7216,12054,31.09759723,0.24426981,1,91.84889453,4262.282407,377.0740741,"R1","NoTPO"
"3752",142,13.44959924,13,13,8.402915687,13.69681218,6.935552896,13.22731668,56,142,14,12,13,0.825374567,0.96572228,14.49122837,0.514318269,1,4,0.923076923,8.842622358,1.294173315,7.122963553,3579.999935,466.9999969,20.34889306,0.184245661,1,63.07574921,1035.025,74.85,"R1","NoTPO"
"3753",155,14.05176961,14,14,7.591302381,14.5969323,7.330571195,13.5153743,58,155,14,12,13,0.965653959,0.925905117,16.22764758,0.520130105,1.076923077,4,0.857142857,4.190055188,8.480205348,10.34745973,6317.999999,230.0000005,22.01754079,0.19761194,1,69.02507771,3255.111111,2175.273148,"R2+TPO","TPO"
"3754",133,13.01640317,13,13,8.844755847,13.57731923,8.557511305,12.469589,54,133,12,12,12,0.967523745,0.918413185,14.45449274,0.477419964,1.083333333,4,0.923076923,2.706927509,4.971410005,7.986694911,3143.000002,489.9999995,14.80844915,0.119128659,1,41.02261703,2629.480769,138.7932692,"R1","NoTPO"
"3755",181,15.18463857,15,15,10.72796156,15.44092015,10.01367651,14.93455128,64,181,16,14,15,0.933418381,0.967206043,16.79037794,0.55575283,1,1,0.933333333,7.121571323,6.491627886,2.26454371,4915.000006,366.9999995,14.82922607,0.140013271,1,55.09055123,3426.212963,261.5324074,"R1","NoTPO"
"3756",176,14.9734372,16,16,10.55311494,16.72546658,9.040927033,13.43948739,62,176,14,14,13,0.856706961,0.803534379,9.952685151,0.562839191,1.230769231,4,0.875,15.01332736,6.257373823,10.09420885,5505.000023,552.0000002,14.01327621,0.119314436,1,41.53143879,8807.933333,3420.733333,"R4+TPO","TPO"
"3757",190,15.55757746,16,16,11.20049741,16.0733603,9.718632686,15.04736373,66,190,16,14,15,0.867696526,0.936167886,16.71886877,0.537386005,1.066666667,1,0.875,6.322554812,5.71363587,3.225511919,4642.999982,616.9999955,12.5262396,0.144586416,1,50.35584317,4121.05,717.3,"R4","NoTPO"
"3758",179,15.1005125,15,15,10.72797968,15.44253958,9.923455501,14.79972279,62,179,14,14,14,0.925006926,0.958373635,16.64097482,0.533229214,1.071428571,3,0.933333333,2.800974634,7.504897141,3.249742896,4962.000023,1052.999994,18.59607445,0.150265957,1,57.08163375,3234.26875,284.8625,"R1","NoTPO"
"3759",150,13.82327033,18,54,10.2415287,17.09059471,8.767590333,15.71243016,113,11,10,2,16,0.856082192,0.919361229,3.467249682,0.62630421,1.125,4,0.037037037,8.408703938,7.723179949,18.29099144,1455,130,0.662758801,0.047557841,2,18.39902896,1404.09375,141.1875,"R1+TPO","TPO"
"3760",156,14.09702503,14,14,8.904291952,14.63544762,8.463621624,13.58958361,58,156,14,12,13,0.950510346,0.92853898,15.23706312,0.546564757,1.076923077,4,0.857142857,3.504906646,3.124987328,6.050218586,4916.999988,402.0000077,22.9094352,0.189757058,1,62.07853654,2927.7,2007.3,"R2+TPO","TPO"
"3761",124,12.56828482,13,13,7.552597331,13.11853284,6.849913935,12.09827244,54,124,12,12,12,0.906961358,0.922227552,11.36356427,0.517555709,1.083333333,1,0.923076923,3.035790819,4.213465667,4.031689446,2579.000014,555.0000246,16.86841751,0.144377911,1,54.35768156,2989.714286,455.5535714,"R1","NoTPO"
"3762",170,14.71599502,16,16,10.71687413,15.3957361,9.857709211,14.10424714,64,170,16,14,14,0.919830642,0.916113854,12.70362791,0.46217445,1.142857143,4,0.875,8.523379819,7.4974277,8.235076763,6499.000001,596.0000067,21.5932913,0.13328956,1,46.31672256,6478.474138,4503.599138,"R3+TPO","TPO"
"3763",183,15.26830112,15,15,11.95763359,15.59446537,11.65666231,14.97485807,64,183,16,14,15,0.974830197,0.960267487,16.0200282,0.433154813,1,1,0.933333333,1.880660118,3.508600781,4.259564735,6083.999977,3875.999924,26.33759852,0.157281553,1,59.45649703,4140.689815,369.3472222,"R1","NoTPO"
"3764",122,12.46651566,13,13,6.241317897,13.0326425,5.7689431,11.91162706,54,122,12,10,12,0.924314895,0.913984026,12.75193403,0.499370862,1.083333333,4,0.769230769,5.501864844,1.593278975,5.123266035,3533,279,28.68480916,0.251576734,1,87.53053178,1940.018519,242.1574074,"R1","NoTPO"
"3765",183,15.26830112,16,16,11.783966,16.1440956,8.594659406,14.42979432,64,183,14,14,14,0.72935202,0.893812492,15.15073074,0.526402631,1.142857143,2,0.875,15.77895155,3.569440328,4.386765203,6792.999987,1416.999968,18.34671438,0.130488559,1,53.55147039,9738.5,5007.535714,"R4+TPO","TPO"
"3766",144,13.54398355,13,13,8.179514924,13.96276162,7.745827037,13.16800008,56,144,14,12,13,0.946978777,0.943079918,13.93429551,0.533837494,1,1,0.923076923,3.956525403,7.287767893,4.69252886,5088.000005,380.9999971,18.81250854,0.156445557,1,54.76362955,6045.602679,2651.410714,"R3+TPO","TPO"
"3767",157,14.14213562,14,14,9.417207125,14.4383987,9.125204994,13.85732009,60,157,14,14,14,0.968992704,0.959754636,15.55733799,0.45891671,1,1,1,3.237322392,4.105374862,3.010820478,8775.000051,288.999999,28.47409355,0.221227621,1,81.15899323,7040.009615,394.9903846,"R4","NoTPO"
"3768",173,14.84527418,15,15,10.08713465,15.24491384,8.245586824,14.45401929,62,173,14,14,14,0.817435982,0.94812076,16.63081675,0.575347709,1.071428571,1,0.933333333,9.369134917,4.665358303,2.235268296,5486.000001,573.9999993,20.78947125,0.179245283,1,69.20665354,1997.995192,573.2019231,"R1","NoTPO"
"3769",177,15.01591512,15,15,10.9199843,15.3513885,10.58915341,14.68667424,62,177,14,14,14,0.969704087,0.956700056,17.65125065,0.459794115,1.071428571,1,0.933333333,1.616588637,1.892011228,0.483896376,9948.99999,2315.000001,33.25447583,0.258252427,1,91.20858355,13520.77823,339.1612903,"R4","NoTPO"
"3770",125,12.61886163,12,12,8.336123304,13.0470292,7.425888146,12.28611139,52,125,12,12,12,0.890808338,0.941678845,12.08782363,0.555158197,1,3,1,6.28364351,11.26142229,1.809864421,2659.999996,366.0000005,12.34795865,0.110225764,1,42.85027627,1155.3125,140.96875,"R1","NoTPO"
"3771",123,12.51750367,12,12,7.133676679,12.76971968,6.670837769,12.28670869,52,123,12,10,12,0.935119164,0.962175286,14.08518882,0.493957079,1,1,0.833333333,0.957672021,1.321205125,0.998382388,6355,296.0000002,27.5742138,0.243574051,1,89.40620058,1116.183036,218.8125,"R1","NoTPO"
"3772",198,15.88172848,16,16,13.22432481,16.51068239,11.58391937,15.27750177,68,198,16,16,16,0.875955449,0.925310136,16.29273988,0.47220067,1,1,1,8.009575956,2.060789549,2.543520242,7715.999997,1563.000003,11.88260917,0.095435685,1,42.48827209,7448.375,21233.94643,"R3","NoTPO"
"3773",195,15.76095312,17,17,12.65648213,16.63223231,8.970217237,15.57514538,71,195,14,12,16,0.708744906,0.936443473,7.423086518,0.572776788,1.0625,3,0.705882353,17.35890103,21.96828248,11.74223375,4773.999984,761.9999979,6.994765405,0.12198304,1,38.32192575,4429.433594,1770.609375,"R2+TPO","TPO"
"3774",140,13.35454788,13,13,8.028609358,13.46639761,6.897577901,13.23226624,56,140,14,12,13,0.859124861,0.98261366,15.54597197,0.527380579,1,1,0.923076923,5.596621168,0.898948716,3.889838184,3962,703.9999979,21.68679348,0.219341275,1,74.7285646,1357.125,80.625,"R1","NoTPO"
"3775",157,14.14213562,14,14,8.376866785,14.44033579,6.957625534,13.91429991,60,157,14,14,14,0.830576123,0.963571769,13.6162874,0.483408067,1,1,1,7.744907166,4.646887961,3.072045663,8340.000001,1495.000003,24.21463181,0.261818182,1,90.97848108,2055.9875,148.925,"R1","NoTPO"
"3776",142,13.44959924,13,13,7.7357052,13.7830881,7.183325583,13.13313254,56,142,14,12,13,0.928593502,0.952843981,14.96380973,0.556745261,1,1,0.923076923,2.760556105,3.192888715,4.243026187,4135.999976,246.9999971,22.93558163,0.208613728,1,78.58924381,1242.775,40.6375,"R1","NoTPO"
"3777",203,16.08100513,16,16,12.22222103,16.49537928,9.99520514,15.69173032,66,203,16,14,15,0.817789591,0.951280359,18.15375802,0.477299014,1.066666667,4,0.875,9.862201903,7.850849471,6.850251952,6832,1148.000005,24.61361253,0.182853315,1,68.02827285,3455.71875,541.46875,"R1","NoTPO"
"3778",215,16.54948187,18,18,12.32283829,18.63822679,9.716018415,14.79224638,70,215,16,14,15,0.788456213,0.793650949,8.958668279,0.510518887,1.2,3,0.777777778,19.29359237,14.16411598,7.376951251,9085.000099,1086.000039,25.98302371,0.239288069,1,82.22561057,3195.571429,4115.0625,"R2","NoTPO"
"3779",153,13.96081869,14,14,8.179821938,14.38062632,7.46730619,13.52781764,58,153,14,12,13,0.912893489,0.94069739,17.39915637,0.529175595,1.076923077,1,0.857142857,3.812389666,1.54974417,1.201883248,8894.000053,376.9999847,24.64153666,0.247143716,1,95.43648331,1684.45,133.61,"R1","NoTPO"
"3780",172,14.80230659,15,15,11.58581791,15.44122246,10.22252223,14.24692298,62,172,14,12,14,0.882330649,0.922655121,13.34966064,0.457383282,1.071428571,4,0.8,9.253642022,1.969438756,6.270987406,5972,2471,14.97802099,0.1446863,1,53.06897859,6040.203125,1051.078125,"R4+TPO","TPO"
"3781",146,13.63771466,13,13,8.30681671,13.74907121,7.148401398,13.54083117,56,146,14,10,13,0.860546422,0.984854247,16.19370675,0.530225099,1,3,0.769230769,4.923600138,7.810514449,1.9245108,4558,440,26.27965012,0.214903526,1,79.57547806,1016.482759,81.26724138,"R1","NoTPO"
"3782",193,15.67991941,15,15,12.61189179,15.82557362,9.909644343,15.55826066,64,193,16,14,15,0.785738136,0.983108798,18.0596789,0.5104644,1,3,0.933333333,12.1642311,11.91611275,4.940227512,6125.999998,782.0000019,18.21445487,0.15147541,1,56.96202165,6692.141593,1150.436975,"R4+TPO","TPO"
"3783",227,17.00505732,17,17,12.261253,17.58105751,11.5329654,16.42609106,70,227,16,16,16,0.940602514,0.934306201,19.77927251,0.489057578,1.0625,1,0.941176471,3.959481998,0.783050847,0.262997934,7458,14674,39.5683703,0.308038585,1,119.3165665,3360.4375,275.0892857,"R1","NoTPO"
"3784",149,13.77711571,14,14,8.806767627,14.30539691,7.663680977,13.24720371,58,149,14,12,13,0.870203609,0.926028393,15.22668587,0.524256296,1.076923077,1,0.857142857,8.404282641,3.481881366,0.87567632,6131.000006,176.9999995,19.53208919,0.161367726,1,61.28325108,2598.564815,1746.907407,"R2+TPO","TPO"
"3785",200,15.96173769,18,18,12.90668207,18.29370323,10.37666007,13.91755805,68,200,14,14,14,0.803975802,0.760784073,8.833173635,0.490432237,1.285714286,2,0.777777778,21.95898735,1.850844857,4.464194222,11059.99999,860.0000134,19.47910834,0.178617992,1,64.03872188,5016.910714,1183.339286,"R4","NoTPO"
"3786",161,14.32115713,14,14,9.971211303,14.44108422,8.456159535,14.20753561,60,161,14,12,14,0.8480574,0.983827488,15.89615122,0.512273969,1,1,0.857142857,6.604262321,7.281514013,1.647489003,4913.999878,552.0000025,24.41760477,0.165768194,1,66.50311864,4213.8125,298.5625,"R1","NoTPO"
"3787",183,15.26830112,15,15,11.60454464,15.76564747,10.25352848,14.83210322,62,183,14,14,14,0.883578701,0.940786178,16.28443936,0.443200486,1.071428571,1,0.933333333,3.152027344,3.004656902,1.769933381,5629.000023,6713.000026,29.17644253,0.200524246,1,76.87567062,4367.35,402.585,"R1","NoTPO"
"3788",126,12.66923653,14,14,8.411847047,14.47062887,7.013889705,11.11223319,54,126,12,10,11,0.833810894,0.767916397,8.155567659,0.652865588,1.272727273,2,0.714285714,17.38948626,7.09444583,4.794723626,4594.000003,275.9999974,12.45081829,0.095238095,1,37.88596703,13182.91071,9235.223214,"R3+TPO","TPO"
"3789",176,14.9734372,15,15,10.37098846,15.70996189,9.259680578,14.29087549,64,176,14,12,14,0.892844555,0.909669647,14.4956433,0.456131295,1.071428571,1,0.8,5.200941004,5.420137939,3.126604094,9123.000004,1934.999996,28.12985191,0.227096774,1,79.68765516,5768.060484,798.2298387,"R4","NoTPO"
"3790",165,14.49796823,15,15,10.20961917,14.59353306,7.251172142,14.43530373,62,165,14,12,14,0.710229443,0.989157572,14.87834816,0.52998616,1.071428571,2,0.8,16.45589852,3.232248202,2.22525441,5268.999991,354.0000019,12.67313815,0.142496847,1,49.67034024,1172.272321,241.7991071,"R1","NoTPO"
"3791",122,12.46651566,13,13,9.36061778,13.12307248,7.672078367,11.90597253,54,122,12,10,12,0.819612396,0.907254955,10.35784193,0.569577171,1.083333333,1,0.769230769,12.38462796,1.220766912,3.62408351,1863.999989,259.0000017,4.626202713,0.065963061,1,26.68051421,1941.732143,247.9821429,"R1","NoTPO"
"3792",204,16.12056486,17,17,9.505808964,17.87460765,8.556994863,14.78062499,68,204,16,14,15,0.900185865,0.826906261,9.143634789,0.519343044,1.133333333,4,0.823529412,10.14716333,9.445378899,9.411787911,9481.000008,4395.000037,24.0299456,0.284601558,1,109.9288431,7303.416667,804.9924242,"R4","NoTPO"
"3793",152,13.91512031,14,14,8.208137055,14.3007917,6.78554568,13.51463101,58,152,14,12,13,0.826685231,0.945026772,17.42602108,0.50003382,1.076923077,1,0.857142857,9.595973909,5.446693294,0.706091376,4286.000001,413.000005,20.37461638,0.207853758,1,77.10010732,1155.166667,105.0666667,"R1","NoTPO"
"3794",162,14.36556392,14,14,9.486650815,14.38951284,7.680308241,14.3321792,60,162,14,14,14,0.809591118,0.996015595,17.26150237,0.525311002,1,1,1,8.60742917,0.606553993,3.301091048,4805,347,19.3860969,0.182180851,1,67.28465879,1854.38,162.58,"R1","NoTPO"
"3795",133,13.01640317,13,13,6.917718864,13.47911414,6.885672093,12.55300297,54,133,12,12,12,0.995367437,0.931292876,15.53932355,0.522720253,1.083333333,1,0.923076923,3.252602782,3.129574451,4.511092699,6773.999989,129.9999971,22.97121499,0.22541234,1,82.04960864,1250.71875,113.9732143,"R1","NoTPO"
"3796",123,12.51750367,12,12,8.038901771,12.81580723,6.705279121,12.21622749,52,123,12,12,12,0.834103875,0.953215609,14.97043203,0.534125814,1,1,1,6.635828216,6.895376839,2.851043288,3641.000053,315.0000005,25.05461218,0.1898055,1,72.03747437,2683.975,245.875,"R1","NoTPO"
"3797",243,17.59415074,17,17,12.8303718,17.69513939,11.55955564,17.48156368,72,243,18,16,17,0.900952508,0.987930261,22.98513098,0.501642252,1,1,0.941176471,5.045570488,2.597415373,0.473248574,7266.00005,16471.99995,27.99253081,0.281368821,1,115.5681693,4894.90625,670.71875,"R4","NoTPO"
"3798",187,15.43426579,15,15,10.38979075,15.63808498,9.550379917,15.25083201,64,187,16,14,15,0.91920811,0.975236548,16.88097945,0.506107572,1,1,0.933333333,4.657259554,5.238659137,1.242214668,7397,361.9999974,29.51390108,0.220498989,1,81.64519723,1919.6875,150.8839286,"R1","NoTPO"
"3799",150,13.82327033,14,14,11.14584154,14.35762734,9.440218975,13.36251654,60,150,14,14,13,0.846972294,0.930691139,12.46952598,0.454591167,1.076923077,4,1,10.32441306,7.668027268,6.15133161,4093.000003,840,15.04602745,0.115201091,1,40.51810898,2751.652174,180.0978261,"R1","NoTPO"
"3800",611,27.89881627,28,28,28.11237632,29.11712962,24.64036692,27.08138842,116,611,26,10,27,0.876495343,0.930084413,13.84663764,0.466011931,1.037037037,1,0.357142857,8.251744331,2.483250297,4.76904832,23170.99987,18921.9999,30.20909268,0.350199734,1,133.8495916,27248.5,8029.465909,"R4+TPO","TPO"
"3801",155,14.05176961,14,14,10.15475217,14.47935527,9.311039635,13.6150208,58,155,14,12,13,0.916914513,0.940305735,17.68726588,0.417271936,1.076923077,1,0.857142857,0.563339093,7.356531189,3.431735419,8071.999999,692.0000014,36.67509269,0.210072896,1,77.84773847,6213.875,372.5446429,"R4","NoTPO"
"3802",259,18.16414891,19,19,14.39431237,20.5996821,11.34350238,16.10242176,74,259,16,16,16,0.788054482,0.781683022,8.98935184,0.487084555,1.1875,3,0.842105263,20.01695246,15.37994681,7.802420971,9233,811,15.58176484,0.150895141,1,54.88448971,8406.699219,4008.097656,"R4+TPO","TPO"
"3803",175,14.93083843,16,16,11.9491936,15.61872635,10.81186773,14.27253819,64,175,16,14,14,0.904819864,0.913809351,14.41738724,0.454747171,1.142857143,1,0.875,7.073583523,2.322530534,3.473549974,5395.000007,3124.000029,16.92109899,0.131391586,1,49.80557595,7142.173077,2523.793269,"R4+TPO","TPO"
"3804",208,16.27784239,16,16,11.26573942,16.62254245,10.56882118,15.92925009,68,208,16,16,16,0.938138261,0.958292038,18.32893163,0.520110441,1,1,1,5.846145242,3.536289268,3.92821306,7759.000101,479.9999971,26.71562819,0.198910082,1,81.99371221,3078.142857,299.7857143,"R1","NoTPO"
"3805",144,13.54398355,14,14,7.792396334,13.76075393,7.451521275,13.32660652,58,144,14,12,13,0.956255426,0.968450318,15.39428734,0.577234701,1.076923077,1,0.857142857,1.778082877,3.772025787,1.565259891,5037.000003,282.9999967,10.31974671,0.153661465,1,54.96007556,1864.666667,1021,"R2","NoTPO"
"3806",171,14.7592139,16,16,12.13711902,16.57371582,7.261132477,13.34999287,62,171,14,10,13,0.598258324,0.805491841,8.42672958,0.46252498,1.230769231,4,0.625,29.09408514,16.90289084,16.73409912,5704,699.0000005,24.71679329,0.155938952,1,54.0032608,1944.919643,3773.825893,"R2","NoTPO"
"3807",137,13.21068859,14,14,10.04415281,14.05684084,7.697715541,12.46263889,58,137,14,12,13,0.766387737,0.886588888,11.40274209,0.44424971,1.076923077,2,0.857142857,17.80161449,4.733896485,3.22996311,4134.999928,186.9999981,22.05095191,0.130020422,1,49.57823822,7965.6125,321.875,"R4","NoTPO"
"3808",189,15.51658246,15,15,12.16933362,16.36359361,9.477085382,14.70753295,64,189,16,14,15,0.778767817,0.898796029,14.99998578,0.569297147,1,1,0.933333333,13.5205591,5.439741929,4.622030705,5922.999985,422,18.98072422,0.170634921,1,63.0751435,5719.806818,1872.534091,"R4","NoTPO"
"3809",133,13.01640317,13,13,9.023473043,13.13963387,8.018873522,12.8880746,56,133,14,10,13,0.888668197,0.980854925,14.21753925,0.501159387,1,1,0.769230769,5.686933498,7.117343109,1.109714569,4968.999998,1362.000002,19.48721647,0.142141515,1,52.29580109,4287.25,4904.107143,"R3","NoTPO"
"3810",139,13.30676759,13,13,8.415228121,13.42402696,7.229673938,13.16715179,56,139,14,12,13,0.859117998,0.980864522,16.4954386,0.512990497,1,1,0.923076923,4.145694535,4.956470188,1.269944713,4010,363.9999988,25.30434864,0.189480782,1,69.62097732,2034.675926,185.287037,"R1","NoTPO"
"3811",141,13.40215783,13,13,6.947987743,13.61684397,6.794819452,13.15914589,56,141,14,12,13,0.977955014,0.96638736,17.12894039,0.512203039,1,1,0.923076923,3.31681442,1.122536743,1.867223431,7724.999996,382.0000038,25.9110341,0.269482451,1,99.54466022,2062.515625,302.859375,"R1","NoTPO"
"3812",187,15.43426579,16,16,11.24139134,16.07810272,10.88780311,14.87989715,64,187,14,14,14,0.968545866,0.925475935,15.40156908,0.491255806,1.142857143,4,0.875,2.671926745,9.195906666,6.226702871,7423.000004,392.0000005,26.94078734,0.162568306,1,58.6215092,3892.375,568.2678571,"R1","NoTPO"
