"","Area","Diameter","Height","Length","Major.Axis.Intensity","Major.Axis","Minor.Axis.Intensity","Minor.Axis","Perimeter","Spot.Area.Min","Thickness.Max","Thickness.Min","Width","Aspect.Ratio.Intensity","Aspect.Ratio","Circularity","Compactness","Elongatedness","Lobe.Count","Shape.Ratio","Symmetry.2","Symmetry.3","Symmetry.4","BDI.R3","BDI.R7","Contrast","Modulation","Spot.Count","Std.Dev","Ckit","Sca1","Region"
"97970",192,15.6392451,16,16,13.38224435,16.50036052,12.09443424,14.84378419,64,192,14,14,14,0.903767255,0.899603628,15.69330088,0.448726283,1.142857143,4,0.875,5.528402176,2.40050767,6.224345952,5068,4094,13.07580799,0.128534704,1,47.57110905,5556.75,993.90625,"R4+TPO"
"98008",190,15.55757746,15,15,10.41800488,15.75546573,8.518332942,15.40508183,64,190,16,14,15,0.81765492,0.97776112,16.83779974,0.523831673,1,1,0.933333333,8.447722971,4.932019359,1.823016339,7739,2654,19.04045373,0.187915408,1,75.82159334,7035.404412,3602.636029,"R3+TPO"
"98050",128,12.76939015,13,13,10.0834008,13.42990082,7.475779357,12.17856524,56,128,14,10,12,0.741394645,0.90682466,11.40808573,0.587511533,1.083333333,2,0.769230769,16.8731279,2.572572594,2.733548377,2832.999996,264.9999979,6.222054893,0.077897403,1,28.47054978,5388.87037,2687.37037,"R3+TPO"
"98116",157,14.14213562,14,14,11.30570177,14.61006067,9.226083082,13.70769227,60,157,14,12,14,0.816055763,0.938236506,13.8828205,0.504742972,1,3,0.857142857,9.689777336,8.007451172,5.24714093,4720,513,14.29802462,0.106520336,1,37.31172679,4629.419643,4609.776786,"R3+TPO"
"98194",401,22.60150494,26,26,22.38638657,25.63922257,16.23192101,20.00376103,96,401,20,18,20,0.725079993,0.780201544,9.823660462,0.54923032,1.3,4,0.692307692,22.37279343,9.061387787,10.69135624,12757.99998,4000.000006,8.165525262,0.094412331,1,34.44594813,12394.73214,3100.321429,"R4+TPO"
"98205",178,15.05827322,15,15,10.47620036,15.45952104,9.849742695,14.66664648,62,178,14,14,14,0.940201825,0.948712864,17.80678846,0.517690774,1.071428571,1,0.933333333,2.992657481,3.366012137,3.214609651,8840,219,22.0138677,0.167082294,1,61.98642725,5466.792969,3622.539063,"R3+TPO"
"98207",144,13.54398355,14,14,8.401754783,14.20936217,6.121181768,12.92000729,58,144,14,12,13,0.728559917,0.909260186,12.99668398,0.502082151,1.076923077,2,0.857142857,17.38605682,6.963121904,3.373105181,5503.999995,309.99999,16.86911465,0.157701711,1,61.22987198,3246.535714,2455.875,"R2+TPO"
"98395",237,17.37558137,19,19,13.92301092,19.01171563,10.64787059,16.17692751,76,237,14,14,17,0.764767811,0.850892566,9.205287478,0.514927746,1.117647059,4,0.736842105,16.22577993,12.89212308,11.37073365,7353,1142.99997,12.14347133,0.132743363,1,46.87805489,8837.425,6432.8625,"R3+TPO"
"98593",611,27.89881627,28,28,28.11237632,29.11712962,24.64036692,27.08138842,116,611,26,10,27,0.876495343,0.930084413,13.84663764,0.466011931,1.037037037,1,0.357142857,8.251744331,2.483250297,4.76904832,23170.99987,18921.9999,30.20909268,0.350199734,1,133.8495916,27248.5,8029.465909,"R4+TPO"
"98604",181,15.18463857,15,15,11.86982584,15.67099494,10.87788379,14.75755755,62,181,14,12,14,0.916431625,0.941711589,15.952552,0.432597421,1.071428571,4,0.8,3.019356538,1.885361853,5.397447455,5583.000022,6248.000046,25.09539227,0.189083821,1,66.42640578,6574.552419,1067.931452,"R4+TPO"
"98647",152,13.91512031,14,14,10.0575144,14.17669218,8.064130848,13.66640795,60,152,14,12,14,0.801801571,0.96400541,14.82820772,0.518995237,1,3,0.857142857,9.137687623,9.856501092,1.80463577,4773.000001,478.0000029,14.40633053,0.136746598,1,45.60088537,2665.666667,3802.5,"R2+TPO"
"98670",149,13.77711571,14,14,7.176488468,14.10875473,5.261657822,13.46120757,58,149,14,12,13,0.733180001,0.954103167,15.33944936,0.445890376,1.076923077,3,0.857142857,14.29981645,11.09075833,4.846207729,8499,862,43.10600105,0.274081958,1,105.5487372,12148.27778,7641.009259,"R3+TPO"
"98675",169,14.67264885,15,15,11.56137698,15.21596031,11.24854524,14.26817738,62,169,14,12,14,0.972941654,0.937711264,12.15999922,0.492203003,1.071428571,4,0.8,2.346034456,15.96073651,14.59381742,5684,765,10.92547168,0.099804305,1,35.84533923,4611.401786,1284.910714,"R4+TPO"
"98686",469,24.44283595,28,28,23.59117949,28.27205474,15.52499906,21.42762471,104,469,22,14,22,0.658084903,0.757908292,7.728967181,0.561432856,1.272727273,2,0.5,25.68917299,3.965201345,6.085920528,14202.99999,1103.999996,10.31901577,0.098901099,1,36.43795781,19744.49342,3637.427632,"R4+TPO"
"98704",366,21.59263852,21,21,18.98517651,22.14995356,17.12150606,21.09361248,88,366,22,20,21,0.901835495,0.952309558,20.55239952,0.473571592,1,1,0.952380952,4.883002956,2.581174376,1.045753544,11982.99998,30914.00002,32.75061289,0.281208936,1,106.4358367,10894.97857,2262.510714,"R4+TPO"
"98736",621,28.12619424,29,29,28.89269664,29.43144262,22.69814755,26.88693968,116,621,28,26,27,0.78560156,0.913544743,21.88501968,0.454371937,1.074074074,4,0.896551724,12.51411404,2.231729524,8.114329253,30489.99984,9289.000146,35.28600796,0.198138298,1,74.21791534,19509.32558,6143.764535,"R4+TPO"
"98816",199,15.92178334,23,28,13.93877883,20.82175293,9.914297638,14.80298025,104,4,14,2,15,0.711274478,0.710938234,3.103039156,0.467029871,1.533333333,2,0.071428571,18.77545615,5.2352111,2.58045528,4991.999982,3422.999999,14.53478434,0.125878594,5,42.98462913,6999.798387,5718.907258,"R3+TPO"
"98883",125,12.61886163,12,12,9.707621937,12.91713419,7.433732693,12.32719775,52,125,12,10,12,0.765762484,0.954329154,15.04249114,0.545022433,1,4,0.833333333,11.61009611,4.216875068,10.75807894,2631.000009,318.999999,10.29418698,0.086007702,1,36.18083824,2759.796875,1670.109375,"R2+TPO"
"98940",124,12.56828482,12,12,9.655351617,12.66857039,8.672134848,12.47321953,52,124,12,10,12,0.898168725,0.984579881,15.09473414,0.548632471,1,1,0.833333333,1.171701913,4.583513066,2.923157228,3318.999999,412,6.568390696,0.086466165,1,30.86499567,12234.75862,4924.913793,"R4+TPO"
"98942",343,20.90317381,21,21,18.11488928,21.31334448,15.50040409,20.497682,86,343,20,18,20,0.85567203,0.961729963,23.8810751,0.478423949,1.05,1,0.857142857,6.165904573,2.976045949,3.176025782,11079,5737.999999,28.172563,0.212651413,1,76.13857683,9571.140625,1921.332031,"R4+TPO"
"98955",123,12.51750367,13,13,9.991243419,13.2386417,8.301591666,12.24048673,62,1,12,2,13,0.830886739,0.924602917,7.065765928,0.573997288,1,3,0.153846154,15.21513038,12.23731579,4.859935472,2766.000015,444.0000057,7.332116826,0.076530612,2,30.22795497,5148.532258,2820.08871,"R3+TPO"
"98979",142,13.44959924,19,19,18.81074083,22.25229238,5.072447792,9.294149164,75,1,10,2,13,0.269656992,0.417671537,2.286884984,0.486689372,1.461538462,4,0.105263158,73.23937106,1.827806446,32.6782323,3923.999981,499.9999857,17.32877335,0.127839066,2,50.1108259,4756.726852,3548.606481,"R3+TPO"
"99040",395,22.4317791,24,24,21.33036367,24.04091274,19.66075284,21.0288361,94,395,22,20,21,0.921726096,0.874710387,14.05457601,0.441069254,1.142857143,4,0.833333333,8.118238973,7.430924603,5.51104707,14600,6882,22.20763613,0.148172757,1,51.31924355,15354.75,2675.875,"R4+TPO"
"99084",145,13.59092991,16,16,12.55373608,16.81695857,5.10032965,11.10302364,60,145,12,10,12,0.406279821,0.660227805,5.364947596,0.456161347,1.333333333,4,0.625,48.3098594,8.909069392,22.04435377,5552.999989,678,27.40034595,0.181242079,1,56.53402835,5635.454545,6328.727273,"R3+TPO"
"99168",226,16.96755991,17,17,13.6015905,17.5980483,10.27581699,16.34869408,70,226,16,14,16,0.755486426,0.929006092,18.32033049,0.500370534,1.0625,1,0.823529412,14.79351397,2.774002486,2.903919939,9914,889,28.19245059,0.220405494,1,80.89116291,14908.89844,3204.8125,"R4+TPO"
"99200",228,17.04247223,17,17,13.4117871,17.28738143,12.8200312,16.78923347,72,228,18,16,17,0.955877923,0.971184302,19.58891202,0.522467642,1,1,0.941176471,4.056277278,1.538833572,1.884598773,5331.999744,22460.00025,44.90998201,0.308387097,1,128.5756693,8002.321429,1501.201439,"R4+TPO"
"99279",199,15.92178334,17,17,11.14067694,17.30154082,8.306887581,14.6509995,68,199,16,14,15,0.745635801,0.846803164,11.98429951,0.485383486,1.133333333,2,0.823529412,18.30380148,6.964183541,5.59662714,11962.00005,992.0000205,38.12433752,0.271345029,1,96.24031655,11476.5,4498.321429,"R4+TPO"
"99284",141,13.40215783,17,17,9.333716686,18.63194821,2.414256096,9.827445682,62,141,10,8,10,0.258659672,0.52745132,3.775697614,0.208719334,1.7,4,0.470588235,72.72641355,6.436255029,35.65617957,15523,966.9999986,406.6766283,0.407659574,1,329.923058,3888.272059,25089.22426,"R3+TPO"
"99308",155,14.05176961,16,16,9.380099253,16.64686248,8.272157293,12.18758571,62,155,12,8,13,0.88188377,0.732125091,6.147094277,0.531128983,1.230769231,3,0.5,14.96465293,20.78960483,10.07737012,4619.00003,355.0000057,12.40343059,0.112763321,1,40.61806265,3815.166667,3165.166667,"R2+TPO"
"99422",164,14.45396823,15,15,9.566555303,15.34993294,9.084153177,13.62015597,60,164,14,12,13,0.949574104,0.887310454,13.96429877,0.539546628,1.153846154,1,0.8,5.630111843,4.094909477,3.663084034,7510,915.0000002,25.33533352,0.172075934,1,70.78870785,3603.5,2077.96875,"R2+TPO"
"99429",154,14.00636798,14,14,8.713018265,14.35118445,8.090466761,13.68693123,58,154,14,10,13,0.928549271,0.953714398,15.54828649,0.527896798,1.076923077,1,0.714285714,2.611736036,2.63522873,3.497476255,7315,2057,29.74400994,0.201443175,1,78.49563614,7762.097656,8618.175781,"R3+TPO"
"99472",192,15.6392451,15,15,10.59690517,16.13379053,8.255490827,15.19613738,64,192,16,14,15,0.779047344,0.94188265,16.3981434,0.544807242,1,4,0.933333333,14.29243269,6.511741633,9.195482349,8540.000032,438.9999986,18.58196045,0.165644172,1,60.43634378,7423.12963,3383.5,"R4+TPO"
"99494",139,13.30676759,21,39,19.84103915,24.8631993,15.51285408,18.83788151,171,1,6,2,19,0.781856936,0.757661204,2.611016797,0.601475055,1.105263158,4,0.051282051,20.72718388,22.14329612,32.11609451,1242,281,0.599262091,0.020846494,10,8.397387829,1252,379.00625,"R1+TPO"
"99548",183,15.26830112,15,15,11.04964274,16.02541276,8.420644462,14.56640873,62,183,14,12,14,0.762073911,0.908956851,15.45548892,0.514203966,1.071428571,3,0.8,11.92887105,8.343999411,1.690032013,6736,2117,21.42432448,0.179104478,1,68.25613655,5491.6,2144.94,"R4+TPO"
"99635",559,26.68523769,27,27,23.98692807,27.65128147,22.34807738,25.89226948,110,559,26,24,26,0.931677342,0.936385878,17.21262146,0.524399481,1.038461538,4,0.888888889,3.144784143,6.116996364,7.214603191,28717.00064,10034.99995,29.10536666,0.264235445,1,103.4593044,19555.89583,9790.840278,"R4+TPO"
"99639",195,15.76095312,19,19,20.41522449,20.57090449,7.636449529,12.67517695,73,195,14,6,13,0.374056603,0.616170133,4.023053576,0.2632747,1.461538462,4,0.315789474,48.43071316,18.40267417,25.59543759,5155.999996,1112.000002,20.33352799,0.153061224,1,56.16999744,3143.714286,5848.330357,"R2+TPO"
"99659",158,14.18710278,15,15,10.44712385,15.26140355,8.103675541,13.23202014,60,158,14,12,13,0.775684835,0.867025113,11.56769659,0.560522365,1.153846154,3,0.8,12.38288896,9.86204699,6.057328295,5187.000001,1143.999994,11.23713496,0.146373057,1,46.91142016,7862.669355,7183.935484,"R3+TPO"
"99732",169,14.67264885,15,15,13.7155108,15.5500215,9.752140234,13.87850832,62,169,14,12,14,0.711030043,0.89250734,13.09276872,0.532538932,1.071428571,2,0.8,18.5780174,7.334475403,5.166165182,5119.000004,596,16.13743513,0.139882889,1,52.91286182,4695.782258,1412.100806,"R4+TPO"
"99787",133,13.01640317,13,13,7.932883689,13.40849217,6.59931624,12.69456201,56,133,14,12,12,0.831893735,0.946755373,12.43391857,0.581285879,1.083333333,4,0.923076923,9.351212039,4.259691345,8.899499115,3208.999993,299.9999998,10.1182166,0.108949416,1,42.05028231,5269.62963,2537.037037,"R3+TPO"
"99834",188,15.47547886,16,16,10.94971409,16.42876698,8.22905388,14.57176889,64,188,14,12,14,0.751531392,0.886966679,14.93858671,0.507974333,1.142857143,1,0.75,9.704606186,7.141406473,4.60098642,8241.999975,907,22.64110319,0.175544794,1,67.57795743,4642.981481,2515.166667,"R3+TPO"
"99891",132,12.967377,13,13,8.245942062,13.38576543,6.819886871,12.59273692,54,132,12,12,12,0.827059761,0.940755834,13.4416555,0.57160751,1.083333333,1,0.923076923,10.12724787,3.852542061,1.990190348,5380.000008,300.0000026,15.27471206,0.126520681,1,53.00248784,2109.071429,3039.366071,"R2+TPO"
"99926",137,13.21068859,13,13,9.107687869,13.59512202,8.066614416,12.88534257,56,137,14,10,13,0.885692893,0.947791609,12.23762101,0.592125004,1,3,0.769230769,9.833144402,12.47580822,5.538367327,4613,501.999999,18.8075882,0.112810707,1,40.46180092,9356.5,4870.09375,"R3+TPO"
"99957",136,13.16238609,13,13,8.37207039,13.39331728,8.150818275,12.92979528,56,136,14,10,13,0.973572593,0.965391547,14.41961716,0.478447425,1,3,0.769230769,4.041484047,10.68617783,4.534936173,6071.999995,190.0000014,26.27162152,0.14617737,1,58.34480521,8254,3369,"R4+TPO"
"100023",123,12.51750367,12,12,8.011494561,12.93526136,6.286014559,12.1498803,54,123,12,10,12,0.784624456,0.939283711,12.48678098,0.49720694,1,4,0.833333333,10.06015179,1.613979304,8.282122105,3538.000007,417.9999957,20.80385845,0.164879357,1,51.94061879,1858.5,2141.923913,"R2+TPO"
"100055",181,15.18463857,16,16,12.37806587,15.95686593,9.801936604,14.58832088,66,181,14,12,14,0.791879499,0.914234721,11.90334753,0.472972864,1.142857143,4,0.75,15.92395853,8.802826588,9.376567954,5161.99996,1184.000011,15.52475138,0.131203263,1,47.1515342,12136.6875,2465.335938,"R4+TPO"
"100072",129,12.81917354,13,13,9.43806271,13.51438225,6.620709036,12.19020842,54,129,12,10,12,0.701490257,0.902017435,11.63914024,0.509903473,1.083333333,4,0.769230769,17.23051036,3.993804249,8.775472106,3525.000009,232.0000005,15.06383058,0.132848645,1,50.0968355,3691.428571,1865.34375,"R2+TPO"
"100101",177,15.01591512,17,17,12.51890596,16.28742235,6.035973199,14.12718491,66,177,16,14,14,0.482148617,0.867367752,8.459889931,0.435524871,1.214285714,4,0.823529412,31.04912453,11.54539628,17.59015318,6678.000004,1475,16.96718014,0.126380368,1,58.18477931,8776.580357,14271.68919,"R3+TPO"
"100134",762,31.15606902,30,30,31.44229386,31.80386158,25.80245994,30.68204795,122,762,30,28,29,0.820629056,0.964727125,22.09924626,0.536959519,1.034482759,1,0.933333333,7.052910762,2.526504994,4.131972219,37696.00015,12308.00076,27.3031393,0.219933555,1,84.50780012,45325.44947,8632.680328,"R4+TPO"
"100147",150,13.82327033,14,14,9.510316519,14.26709371,7.565452957,13.37377506,58,150,14,12,13,0.795499597,0.937386081,15.95624491,0.537706612,1.076923077,1,0.857142857,11.25839301,1.111402079,1.086920251,4813.000004,226.0000014,15.27128698,0.147077714,1,50.52252523,5557.178571,3677.214286,"R3+TPO"
"100317",153,13.96081869,14,14,9.249974188,14.38062632,8.82515212,13.52781764,58,153,14,12,13,0.954073162,0.94069739,17.39915637,0.467129736,1.076923077,1,0.857142857,4.796413726,4.199486596,2.060872988,8836.000002,393.0000019,30.23208016,0.217010632,1,79.42895373,4529.605769,587.195,"R4+TPO"
"100473",148,13.73080594,14,14,11.14974733,15.10434679,7.492331551,12.49027588,60,148,14,14,13,0.671973214,0.826932541,10.00738669,0.479757164,1.076923077,3,1,26.53369589,13.38697349,6.369207759,3457,1326,9.599549402,0.095061728,1,36.67503024,4579.111111,2795.5,"R3+TPO"
"100709",138,13.25881512,13,13,10.14840684,13.4995018,8.609747769,13.05792912,56,138,14,12,13,0.848384176,0.967289705,13.32935476,0.546355016,1,3,0.923076923,5.860188243,8.522129117,3.20541569,3899.999992,487.9999974,16.71123725,0.118028534,1,43.96854304,4103.5,2141.466346,"R2+TPO"
"100808",191,15.59846473,17,17,11.12451963,16.82084106,10.6325399,14.57359213,68,191,16,14,15,0.955775193,0.866400918,10.60157026,0.503236211,1.133333333,3,0.823529412,7.428813116,16.83062756,5.083660724,7649.000023,2256.999977,9.548186131,0.115950559,1,50.37012374,10332.91667,26080.31818,"R3+TPO"
"100831",136,13.16238609,14,14,8.30862359,14.48794202,6.167960836,11.96162635,56,136,12,10,12,0.742356513,0.825626326,10.10211629,0.519938783,1.166666667,2,0.714285714,17.98747182,7.347002736,5.701546166,4678.000013,615.0000043,13.85079453,0.143719807,1,53.39750838,3450.5,2444.333333,"R2+TPO"
"100869",131,12.91816476,13,13,11.15934831,13.82864415,8.792796357,12.21115899,54,131,12,10,12,0.787930989,0.883033713,10.12429175,0.604853742,1.083333333,4,0.769230769,12.20035993,8.384569739,10.22930268,2615.999998,381.0000019,4.484891861,0.062539482,1,22.98209983,3170.333333,3350.851852,"R2+TPO"
"100940",132,12.967377,13,13,7.635947229,13.14704596,6.214618309,12.78198894,56,132,14,10,13,0.813863444,0.972232772,14.17124042,0.538257871,1,1,0.769230769,7.008348364,4.020612001,1.224509436,4791.000005,238.9999928,22.44249873,0.174969623,1,63.99445066,2558,1791.15625,"R2+TPO"
"100961",179,15.1005125,15,15,11.09603714,15.41215718,10.87073672,14.83368282,64,179,16,14,15,0.979695416,0.962466359,14.16940952,0.506054914,1,3,0.933333333,2.737300438,9.556773328,3.752566221,5725.999998,755,17.12304529,0.159061278,1,52.3600961,5869.564516,4360.758065,"R3+TPO"
"101024",215,16.54948187,17,17,9.504926163,17.02045777,8.273210048,16.09892835,70,215,16,14,16,0.870412869,0.945857542,17.08827787,0.556519571,1.0625,4,0.823529412,8.491759958,10.4915904,7.342288284,6201.00001,952.0000012,13.19311763,0.193197279,1,63.97621583,10272.94697,4961.829545,"R4+TPO"
"101206",126,12.66923653,13,13,7.873856101,13.08068097,5.805975389,12.35992692,54,126,12,10,12,0.737373825,0.944899348,11.7071439,0.488654002,1.083333333,1,0.769230769,14.46576389,0.714648829,4.406558769,4884.999975,294.9999976,39.56039432,0.221238938,1,75.73231666,1424.788462,1092.326923,"R2+TPO"
"101281",214,16.51094985,16,16,11.54450687,17.03480369,10.96949564,16.02631592,68,214,16,14,16,0.950191789,0.940798392,16.97061894,0.431480857,1,1,0.875,5.027964037,1.494945614,1.46031161,6465.000028,11131.99997,33.52733381,0.265459088,1,95.49169591,7576.339286,2424.178571,"R4+TPO"
"101303",132,12.967377,13,13,7.763088401,13.54948878,6.942096506,12.41167007,54,132,12,10,12,0.894244165,0.916024971,13.69576368,0.564774664,1.083333333,1,0.769230769,7.71254263,6.326141122,4.222156062,4361.999996,285,12.98466675,0.127582017,1,47.78948807,1512.083333,1864.583333,"R2+TPO"
"101369",187,15.43426579,15,15,10.63695815,15.85682579,9.169905424,15.03989021,64,187,16,14,15,0.862079675,0.94848051,16.3671141,0.515993024,1,1,0.933333333,7.419797629,6.394886521,3.37002498,5532,588,23.4322076,0.194407457,1,74.27042152,3819.334821,521.96875,"R1+TPO"
"101395",168,14.62917424,14,14,10.63589692,14.8017821,8.509739897,14.44489457,60,168,14,14,14,0.800096123,0.975888881,19.24331541,0.50544483,1,4,1,8.954038112,4.677521769,5.222334767,7211.999999,616.999999,24.62232207,0.159547739,1,59.89234484,4612.758929,2560.959821,"R3+TPO"
"101448",126,12.66923653,13,13,10.45116131,13.39883092,9.058359005,12.03755262,54,126,12,10,12,0.866732292,0.898403203,10.92057186,0.598793896,1.083333333,1,0.769230769,5.178989413,4.490778278,2.840698478,3471.999997,212.9999981,7.788708634,0.084136159,1,31.96153442,2687.4375,2001.3125,"R2+TPO"
"101642",180,15.14263395,15,15,9.835979102,15.30534764,8.082170203,14.96912585,64,180,16,14,15,0.821694528,0.978032398,17.36702122,0.535338692,1,1,0.933333333,9.263533543,6.628510753,4.214229564,6171,473,24.12371747,0.198106829,1,69.95041696,4883.017857,3544.839286,"R3+TPO"
"101695",768,31.2784902,30,30,34.17146655,31.96762802,30.69661197,30.7415474,124,768,30,28,30,0.898311225,0.961646181,22.45754671,0.329700927,1,1,0.933333333,3.395849421,5.743563755,3.716697426,30504.99974,14550.00008,37.17152234,0.278518519,1,89.91080309,63033.40957,8960.417112,"R4+TPO"
"101803",192,15.6392451,16,16,10.6213934,16.14261562,9.35764019,15.15156893,66,192,16,14,15,0.881018134,0.938606809,16.25641204,0.511938205,1.066666667,1,0.875,6.440363412,0.771282762,3.457580695,7424.999999,458.9999971,22.87603656,0.195666892,1,64.08766443,4497.846154,2323.615385,"R2+TPO"
"101953",170,14.71599502,16,16,10.71687413,15.3957361,9.857709211,14.10424714,64,170,16,14,14,0.919830642,0.916113854,12.70362791,0.46217445,1.142857143,4,0.875,8.523379819,7.4974277,8.235076763,6499.000001,596.0000067,21.5932913,0.13328956,1,46.31672256,6478.474138,4503.599138,"R3+TPO"
"102033",143,13.4968739,14,14,9.150996235,14.20199296,8.310013625,12.98749223,58,143,12,8,13,0.908099338,0.914483781,9.644396367,0.472448124,1.076923077,4,0.571428571,4.753045866,7.30362226,12.5510226,3289.999981,255.9999961,13.1070896,0.100515464,1,36.89525997,7835.569444,3440.518519,"R4+TPO"
"102058",170,14.71599502,15,15,12.01140045,14.93165828,11.1112671,14.50369395,62,170,14,14,14,0.925060083,0.971338459,17.13594626,0.493747729,1.071428571,4,0.933333333,2.837250822,7.556781388,5.527872339,5256,730,10.04963433,0.09270217,1,37.69681271,8245.714286,1533.589286,"R4+TPO"
